appID,name,genres,categories,tags,short_description,true_label,predicted_label,is_error,error_type
2485190,MediBang Paint for Desktop,['Animation & Modeling' 'Design & Illustration' 'Photo Editing'],[],[],"This is the perfect drawing app for those who draw illustrations and pictures. It features a paint and drawing function that can be used for doodling and drawing. It can also be used for sketching, coloring, and even creating digital art.",0,1,True,False Positive
671260,GOKEN,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",[],GOKEN is an action filled RPG where you're in the search for the lost five swords and maybe saving the world too.,0,1,True,False Positive
1288790,BeachHead,['Action' 'Casual' 'Indie' 'Simulation'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'Steam Cloud' 'Stats' 'Steam Leaderboards' 'Family Sharing']",[],"BEACHHEAD - IT'S NOT JUST A GAME, IT'S THE FUTURE OF REALITY. BeachHead 2000 changed the gaming paradigm by bringing a new gaming experience to life. 20 + years later, the original creators are doing it again. Try the new BEACHHEAD experience (VR or Desktop) and see for yourself.",0,1,True,False Positive
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,['Casual'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Your husband Richard lies dead beneath the cherry blossoms of Old Japan, and the police are of no help. Step into history and uncover the truth when no one else will. Find devilishly hidden clues, explore exotic locales, and bring the killer to justice!",1,0,True,False Negative
651380,BANG! BANG! Totally Accurate Redneck Simulator,['Action' 'Casual' 'Indie'],['Single-player' 'Family Sharing'],[],BANG! BANG! Totally Accurate Redneck Simulator is a silly and super tough physics based shooter puzzler in which you attempt to help a drunken redneck hit targets without accidentally shooting himself with a ricochet.,1,0,True,False Negative
1456230,Cthulhu: Death Escape / 克苏鲁:死亡逃脱 Prototype,['Action' 'Adventure' 'Indie' 'Simulation' 'Free To Play'],['Single-player' 'Steam Achievements'],[],"Trapped in an eerie dungeon, you must solve puzzles and evade lurking horrors to find the only chance of survival. Every step could lead you to freedom...or to your demise...",0,1,True,False Positive
302080,Bus Driver,['Indie' 'Simulation'],"['Single-player' 'Partial Controller Support' 'Remote Play Together'
 'Family Sharing']",[],"In Bus Driver, your job is to transport passengers around an attractive and realistic city. You must drive to a timetable on a planned route, whilst obeying traffic rules, and taking care not to upset or injure your passengers.",1,0,True,False Negative
1156250,The Exorcist: Legion VR (Deluxe Edition),['Adventure' 'Indie' 'Simulation'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Steam Cloud' 'Family Sharing']",[],The Exorcist: Legion VR Deluxe Edition is a complete collection of all FIVE chapters of the acclaimed VR experience based on The Exorcist franchise. Investigate and exorcise sinister demonic entities as you make your way to a final confrontation with your darkest fears.,0,1,True,False Positive
882250,Metro Sim Hustle,['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],"Take control of an underground commuter train and rise to the top in a bustling metropolis filled with cheap thrills, prime real estate, and a diverse community of unique characters.",0,1,True,False Positive
207000,Alien Spidy,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Remote Play on TV' 'Family Sharing']",[],"After losing contact with his explorer friend Virgi, our fearless alien hero Spidy heads to Earth in his spacecraft to find her. While entering the Earth’s atmosphere, his spacecraft suddenly fails and starts to break up, causing Spidy to crash-land on the strange planet, with his craft scattered across forests, throughout ponds and in...",0,1,True,False Positive
213176,The Lord of the Rings Online™,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases'
 'Partial Controller Support']",[],Join the world’s greatest fellowship of players in the award-winning online re-creation of J. R. R. Tolkien’s legendary Middle-earth.,1,0,True,False Negative
1489470,Do You See the Waving Cape,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"A point&amp;click indie game with a very special narrative style. This game is inspired by the author's childhood and tells a story about Love, Growth, Dreams, and Reality. It integrates different types of gameplay into sentimental and interesting stories.",0,1,True,False Positive
787980,4D Minesweeper,['Casual' 'Indie'],['Single-player' 'Steam Cloud'],[],4D Minesweeper brings the classic mechanics of Minesweeper into the fourth dimension and adds some new features to it.,1,0,True,False Negative
655170,Telepathy Zero,['Casual' 'Indie'],['Single-player' 'Steam Achievements' 'Steam Leaderboards'],[],Use your psychic abilities to compete against other test subjects and prove your psychic powers!,0,1,True,False Positive
387860,the static speaks my name,['Adventure' 'Indie' 'RPG' 'Free To Play'],['Single-player'],[],A dark/sad/weird/funny first person exploration game. You play a man on his last night alive as he obsesses over a mysterious painting. More of a story game in that it emphasizes mood and character over gameplay. Takes ten minutes to play and has 'next-gen' features like a shrimp tank.,1,0,True,False Negative
874370,Repentant,['Adventure' 'Indie'],['Single-player' 'Family Sharing'],[],The game is a dramatic point&amp;click adventure about a criminal who is trying to atone for the sins of his past.,0,1,True,False Positive
686810,Hell Let Loose,['Action' 'Indie' 'Massively Multiplayer' 'Simulation' 'Strategy'],"['Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Partial Controller Support' 'Family Sharing']",[],"Join the ever expanding experience of Hell Let Loose - a hardcore World War Two first person shooter with epic battles of 100 players with infantry, tanks, artillery, a dynamically shifting front line and a unique resource based RTS-inspired meta-game.",1,0,True,False Negative
1150620,Bed Lying Simulator 2020,['Action' 'Casual' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],Simulator of lying on a bed. Or lying to a bed. Or maybe the bed is lying. Is your bed lying to you?,0,1,True,False Positive
1700870,Clanfolk,['RPG' 'Simulation' 'Strategy' 'Early Access'],"['Single-player' 'Adjustable Text Size' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Save Anytime' 'Stereo Sound' 'Steam Cloud'
 'Family Sharing']",[],"Clanfolk is a colony sim set in the Scottish Highlands. Harness your environment to survive - fish, gather, hunt, and farm as you prepare for the winter. Build an inn, trade with other clans, have children and marry them off - live life and prosper across the generations.",1,0,True,False Negative
910830,Rebel Galaxy Outlaw,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Out of cash, out of luck, out on the fringe. Juno Markev has a killer to tail, a debt to pay, and more trouble headed her way. Rebel Galaxy Outlaw takes place in a greasy, blue-collar world of outlaws, truckers, cops and thieves.",0,1,True,False Positive
976780,NeonCode,['Adventure' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"NeonCode is a one hour long cyberpunk-retro adventure game made by one developer. It was inspired by classics such as the Blade Runner-movies, Miami Vice, Grim Fandango and the games of Telltale.",0,1,True,False Positive
723350,Hell Shooter,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Leaderboards'
 'Family Sharing']",[],Hell Shooter is a old-school FPS game.,1,0,True,False Negative
839450,7'scarlet,['Adventure'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],The remote town of Okunezato is shaped like a crescent moon and shrouded in dark myths and legends. Take on the role of a brave young woman journeying into the unknown to uncover dangerous truths and locate her missing brother with her childhood friend.,0,1,True,False Positive
453870,Quantum Chess,['Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Family Sharing']",[],Completely change the strategy of the age old game of chess with quantum physics!,0,1,True,False Positive
1733240,Phantom Fury,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Shelly “Bombshell” Harrison is back in this highly interactive mix of first person action and road movie adventure. Embark on an adrenaline-fueled journey around the USA. Use an enormous arsenal of weapons and skills to battle treacherous soldiers and vile mutants, all while trying to save mankind.",0,1,True,False Positive
3173930,The Hilarious Three Kingdoms,['Indie' 'RPG' 'Strategy'],['Single-player' 'Full controller support' 'Family Sharing'],[],"In the game, players will play the role of Liu Bei, the monarch of Shu Han during The Three Kingdoms period, and defeat the strong enemies encountered by cultivating the military generals and forming the characteristic army. Whether you can change your life and unify the three countries is up to you",1,0,True,False Negative
446390,Onechanbara Z2: Chaos,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Remote Play on TV'
 'Family Sharing']",[],"Onechanbara Z2: Chaos is the latest entry in the Onechanbara series. Two sets of buxom vampire sisters battle through over a dozen stages of high-octane real-time swordplay. Fight off the invasion in gruesome detail, occasionally transforming into a demon for short bursts of added power and speed.",0,1,True,False Positive
2223590,2112TD: Tower Defense Survival,['Action' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Get ready for the ULTIMATE tower defense onslaught. Build, deploy, research and upgrade your defenses in this epic, old school RTS inspired sci-fi adventure.",1,0,True,False Negative
558490,Crossroad Mysteries: The Broken Deal,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",[],Anna goes to the places of her childhood. She hopes to get cured from strange disease. This is the last chance to find out the cause of her misery. Whether she ever recover and at what price?,0,1,True,False Positive
671170,Great eSports Manager,['Casual' 'Indie' 'RPG' 'Simulation' 'Sports' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],"Manage a house of eSport gamers by training the strong, and pruning the weak. Then go head to head with North Korea, the greatest gaming nation in history.",1,0,True,False Negative
724370,夕生 Halflight,['Adventure' 'Casual' 'Indie'],['Single-player' 'Full controller support' 'Family Sharing'],[],"Halflight is a 3D adventure game with classic puzzles. Players follow in the steps of the young boy Xi-sheng as he strays into an extraordinary phantom world -- a world where Memories intertwine with Nightmares, Hope casts its lot with Destiny, and any semblance of self-identity will be tested.",0,1,True,False Positive
2262770,Garten of Banban 2,['Action' 'Adventure' 'Casual' 'Indie'],['Single-player' 'Family Sharing'],[],"Continue the story of Banban’s Kindergarten. Delve deeper into the bizarre establishment where the place was left suspiciously empty. Try to survive the unexpected residents, all while uncovering the truth behind the place…",0,1,True,False Positive
1210490,YesterMorrow,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"YesterMorrow is a single-player time travelling 2D platformer, mixing action sequences with puzzle elements. Follow the engaging story of Yui, who travels back into the past to save her family and the remnants of a world now trapped in Never-ending Night.",0,1,True,False Positive
1919040,Winter,"['Action' 'Adventure' 'Casual' 'Indie' 'Simulation' 'Strategy'
 'Early Access']","['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Family Sharing']",[],"Winter is a 2D pixel-art strategy game inspired by Slavic mythology. Build an army, protect your forest settlement from mythical creatures, and bring eternal spring to your land. Explore, recruit fighters, and strategize to overcome the challenges of winter.",0,1,True,False Positive
1080410,Bake 'n Switch,['Action' 'Adventure' 'Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Remote Play Together'
 'Family Sharing']",[],"Bake ‘n Switch is a cute, yet tough couch co-op and PvP party game for 1-4 players. Embark on a 'Bun Solo' single-player adventure or team up with other Bakers to catch, throw, and bake a'dough'rable living bread creatures!",0,1,True,False Positive
912560,PROZE: Prologue,['Action' 'Adventure' 'Free To Play' 'Indie'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only']",[],PROZE: Prologue is a free opening chapter for the PROZE series. It’s a story-based VR-adventure with puzzle and horror elements.,1,0,True,False Negative
760330,BYTEPATH,['Action' 'Casual' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"BYTEPATH is a replayable arcade shooter with a focus on build theorycrafting. Use a massive skill tree, many classes and ships to create your own builds and defeat an ever increasing amount of enemies.",1,0,True,False Negative
1281190,The Shadow Government Simulator,['Indie' 'Simulation' 'Strategy'],['Single-player' 'Family Sharing'],[],"A turn-based strategy game where you lead a secret society towards world domination. Investigate the influential and convert them to your faction via bribery, seduction and intimidation. Reshape society's power structures to fend off rival societies and the world's nations in your quest for power.",1,0,True,False Negative
717560,Lucifer Within Us,['Indie' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Solve 3 increasingly intricate murders by examining the evidence -- find the motive, the means, and the opportunity. Use testimonies of the suspects as evidence by examining every detail for contradictions... and signs of sin. Purify the possessed. Purge the daemons.",0,1,True,False Positive
926580,Broken Lines,['Strategy'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Broken Lines is a story-driven tactical RPG set in an alternate-history version of WWII. Lead a squad of soldiers and face the horrors of war. In the included expansion, 'The Dead and the Drunk', guide your troops through fights against both the living and the undead.",0,1,True,False Positive
2384730,Beyond the Ice Palace 2,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Arise from the dead as the 'Cursed King' in an enthralling action platformer. Wield the chains that once imprisoned you to vanquish foes and traverse your fallen kingdom. Uncover hidden areas, strategically level up, and reclaim your throne by banishing colossal bosses!",0,1,True,False Positive
485800,Runeous: Part One,['Casual' 'Indie' 'Simulation'],['Single-player' 'Steam Achievements'],[],Join our heroes in a world ravished by the wars of it's past in this exciting Visual Novel experience!,0,1,True,False Positive
378540,The Surge,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']",[],"Welcome to CREO, the megacorporation saving the world! A catastrophic event has knocked you out during the first day on the job… you wake up equipped with a heavy-grade exoskeleton, in a destroyed section of the complex.",0,1,True,False Positive
2171560,Morbid: The Lords of Ire,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']",[],"Risk insanity in the gruesome slash-em-up Morbid: The Lords of Ire, with brutal combat and souls-like elements. Defeat the five Lords of Ire as you fight for your life across tortured landscapes, rending the evil Gahars of their flesh-bound forms.",0,1,True,False Positive
319170,Disney G-Force,['Action' 'Adventure'],"['Single-player' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"G-Force draws you into the adventures of an elite team of trained guinea pigs on a mission to thwart a sinister plot to destroy the world. Take control of both G-Force commander Darwin and his sidekick, Mooch, as they apply their talents to defeat an evil army of altered household appliances.",1,0,True,False Negative
17100,Children of the Nile: Enhanced Edition,['Strategy' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Children of the Nile&trade; is a unique gem of a city-building game, unparalleled in both grandeur and attention to detail.As Pharaoh you will guide your people through thousands of years of history: from simple hunter-gatherers to the creation of an immortal civilization.",1,0,True,False Negative
1677180,Neko Hacker Plus,['Casual' 'Indie' 'Simulation'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],Hack all the pictures by solving ChanOS puzzles!,0,1,True,False Positive
396750,EVERSPACE™,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'VR Supported' 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",[],"EVERSPACE™ combines fast-paced combat with roguelike elements, great visuals and a captivating story. It takes you on a challenging journey through an ever-changing, beautifully crafted universe full of surprises. Shoot, craft and loot your way to victory while the odds are stacked against you.",0,1,True,False Positive
1336180,Floodland,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Workshop' 'Steam Cloud'
 'Family Sharing']",[],"A society survival game set in a world destroyed by climate change. Explore, scavenge and build a city to unite the clans. Conflicting cultures and limited resources mean you need to make tough choices; have you got what it takes to lead your people into a new era of humanity?",0,1,True,False Positive
1460250,RedEx,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"RedEx is a 2D shooter with Tower Defence mechanics, with a minimalist pixel art stile. You are to fight against mercenaries of underground smuggling organization which pretends to be a logistic corporation called RedExpress.",0,1,True,False Positive
2601740,Drive Up,['Action' 'Adventure' 'Casual' 'Indie' 'Racing' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Embark on a thrilling journey in 'Drive Up.' Scale the floating objects on a mysterious island in the ocean. There are no saves; one fall, and you're back to square one. How high can you climb?",0,1,True,False Positive
923470,MOMO.EXE,['Action' 'Adventure' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],Horror game where you need to do different tasks from horror creature received by your phone. And remember: Don't chat with MOMO!,1,0,True,False Negative
3049980,Broke Alchemist Emma's Debt Repayment Plan,['Indie' 'RPG'],['Single-player' 'Steam Cloud' 'Family Sharing'],[],"Emma, a young alchemist living in Echichi Town, suddenly has to repay a debt of 1,000,000 gold after her mother, Beth, goes missing. As it turns out, Beth had a debt with the Baron, but was unable to repay it due to unknown circumstances. Will Emma be able to repay this immense amount of money?",0,1,True,False Positive
2905090,UberSoldier,['Action'],['Single-player' 'Family Sharing'],[],Get ready for an epic World War II adventure like no other with UberSoldier! Immerse yourself in a gripping first-person shooter that will transport you to the heart of the action. This game developed by Burut Creative Team will have you on the edge of your seat.,1,0,True,False Negative
1528020,Afterlife VR,['Action' 'Adventure'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],"Afterlife VR is a deeply immersive horror game. As Adam Bernhard, a young rookie police officer on a night patrol, you receive a call that will change your life forever. Uncover secrets hidden deep within the Black Rose mental hospital walls, where most of the patients pose a great danger.",1,0,True,False Negative
3664820,Sandboxels,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud'
 'Includes level editor' 'Family Sharing']",[],"Falling-sand sandbox game with 500+ elements, chemistry, fire, life, food, and anything you can imagine.",1,0,True,False Negative
411320,"Codename: Panzers, Phase Two",['Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Includes level editor'
 'Family Sharing']",[],"Fight alongside your troops in the sweltering desert heat of the Sahara or in the blustery heights of the Italian Alps. Wield your strategic prowess to gain the upper hand by the light of day and exploit the dark shroud of night to launch surprise attacks. Tanks, planes, troops, weapons - the resources are at your command.",1,0,True,False Negative
1931730,Fort Solis,['Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",[],Answer the call from a mining base on Mars as engineer Jack Leary and search for the missing crew. Fort Solis will immerse you with cinematic visuals powered by UE 5 and voice acting of Roger Clark and Troy Baker. Explore the mining complex and reach climax of this narrative thriller experience.,0,1,True,False Positive
2201940,Ship Graveyard Simulator 2,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Cloud' 'Family Sharing']",[],"Dust off your torch and hammer - it's time to get back to work, you have a new job to do. Visit the new beach coast with the largest, biggest ship graveyard in the world, dismantle huge ship parts and collect tons of precious steel. Roll up your sleeves, it's time to get back to the business.",0,1,True,False Positive
1402020,SCP: Labrat,['Action' 'Adventure' 'Indie' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Tracked Controller Support' 'VR Supported'
 'Steam Cloud' 'Stats']",[],"You are a test subject in the underground SCP research facility. When a containment breach occurs, you must find your way out. Escape the SCPs, discover anomalous objects, and collect valuable resources along the way.",1,0,True,False Negative
1827940,Last Lovers 绿洲之爱,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],['Single-player' 'Family Sharing'],[],This is a visual novel about the doomsday zombie.This work is a multi line and multi ending eschatological love song and a visual novel of all age love.,0,1,True,False Positive
294440,Shadowgate,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],"Thrust into the role of 'The Seed of Prophecy,' players travel deep into the living castle, in hopes of defeating the evil that dwells within – the dreaded Warlock Lord.",1,0,True,False Negative
581300,Black Mirror,['Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Remote Play on TV' 'Family Sharing']",[],"Scotland, 1926. Following the death of his father, David Gordon visits his ancestral home for the first time in his life. A life that is soon threatened by the dark secrets that claimed the sanity of many Gordons before him. Black Mirror Castle demands an offering.",0,1,True,False Positive
218760,Mixcraft 8 Home Studio,['Audio Production' 'Utilities' 'Video Production'],[],[],"Create a soundtrack for your mod or game, or just record your own music. Use loops to quickly create your beats or use the built-in virtual instruments. Mixcraft is the easiest way to record your music quickly and have it sound great.",1,0,True,False Negative
1265870,Cave Digger,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Cave Digger is a mining game in an alternative western setting. Gear up with numerous unique tools and explore the town and the depths of the mountain. Discover secrets, easter eggs and multiple endings.",0,1,True,False Positive
466350,Fossil Echo,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']",[],"Follow a boy's wordless journey as he climbs an ancient tower stretching above the clouds. Fossil Echo is a story-driven, short and challenging 2D platformer with hand drawn visuals. Why, and how did he get there? What will he find at the top?",0,1,True,False Positive
3183730,Driveloop: Survivors,['Action' 'Casual' 'Indie' 'Early Access'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']",[],"Driveloop is a fast-paced driving roguelike shooter. Drift, blast and ram your way through waves of steampunk enemies. Upgrade your vehicle with powerful weapons, recruit unique crew members and survive intense battles as you build the ultimate combat machine. Can you survive the chaos?",1,0,True,False Negative
289420,Planet Alcatraz,['RPG'],['Single-player' 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing'],[],Planet Alcatraz is a 3D role playing game with isometric projection. The player travels through the game world and fights against enemies in the real-time mode.Several genres are mixed in this game but despite that fact it isn't stuck between them and appears to be a classical RPG that is based on a specially developed system.,1,0,True,False Negative
328500,Potatoman Seeks the Troof,['Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Family Sharing']",[],"Potatoman will put your reflexes and worldview to the test as you journey through scorching deserts, dark forests, busy cities, the tallest mountains and eventually your own potato-consciousness in search of the ultimate answer. Are you prepared to face the TROOF?",0,1,True,False Positive
2707940,FPV Kamikaze Drone,['Action' 'Massively Multiplayer' 'Simulation' 'Early Access'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Cross-Platform Multiplayer'
 'Partial Controller Support' 'Family Sharing']",[],'FPV Drone Kamikaze' is a fast-paced action game where players control a combat drone from a first-person perspective. The objective is to destroy enemy equipment in war using maneuvers and explosive devices. Speed and strategy will be the keys to victory.,1,0,True,False Negative
328470,Slave Zero,['Action'],['Single-player' 'Family Sharing'],[],"It's 500 years in the future. Man and machine are virtually one, and the greatest megacity in the world is locked in a brutal war. Your mission: steal the largest, most sophisticated bio-mechanical attack weapon ever designed...and kick some serious ass!",1,0,True,False Negative
