appID,name,genres,categories,tags,short_description,true_label,predicted_label,is_error,error_type
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,['Casual'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Your husband Richard lies dead beneath the cherry blossoms of Old Japan, and the police are of no help. Step into history and uncover the truth when no one else will. Find devilishly hidden clues, explore exotic locales, and bring the killer to justice!",1,0,True,False Negative
340770,Death Goat,['Action' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Family Sharing']",[],Death Goat is a bloody arcade shooter featuring hordes of brutal enemies &amp; eardrum destroying Heavy Metal.,0,1,True,False Positive
302080,Bus Driver,['Indie' 'Simulation'],"['Single-player' 'Partial Controller Support' 'Remote Play Together'
 'Family Sharing']",[],"In Bus Driver, your job is to transport passengers around an attractive and realistic city. You must drive to a timetable on a planned route, whilst obeying traffic rules, and taking care not to upset or injure your passengers.",1,0,True,False Negative
1156250,The Exorcist: Legion VR (Deluxe Edition),['Adventure' 'Indie' 'Simulation'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Steam Cloud' 'Family Sharing']",[],The Exorcist: Legion VR Deluxe Edition is a complete collection of all FIVE chapters of the acclaimed VR experience based on The Exorcist franchise. Investigate and exorcise sinister demonic entities as you make your way to a final confrontation with your darkest fears.,0,1,True,False Positive
882250,Metro Sim Hustle,['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],"Take control of an underground commuter train and rise to the top in a bustling metropolis filled with cheap thrills, prime real estate, and a diverse community of unique characters.",0,1,True,False Positive
213176,The Lord of the Rings Online™,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases'
 'Partial Controller Support']",[],Join the world’s greatest fellowship of players in the award-winning online re-creation of J. R. R. Tolkien’s legendary Middle-earth.,1,0,True,False Negative
1489470,Do You See the Waving Cape,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"A point&amp;click indie game with a very special narrative style. This game is inspired by the author's childhood and tells a story about Love, Growth, Dreams, and Reality. It integrates different types of gameplay into sentimental and interesting stories.",0,1,True,False Positive
2228280,MEMORIAPOLIS,['Indie' 'Simulation' 'Strategy'],"['Single-player' 'Adjustable Text Size' 'Custom Volume Controls'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Steam Cloud' 'Family Sharing']",[],"In Memoriapolis, you're not just building a city, you're shaping a living, evolving civilization. Travel through five major eras, from Antiquity to the Industrial Revolution. Leave your mark on history by navigating the power struggles between rival factions.",0,1,True,False Positive
655170,Telepathy Zero,['Casual' 'Indie'],['Single-player' 'Steam Achievements' 'Steam Leaderboards'],[],Use your psychic abilities to compete against other test subjects and prove your psychic powers!,0,1,True,False Positive
874370,Repentant,['Adventure' 'Indie'],['Single-player' 'Family Sharing'],[],The game is a dramatic point&amp;click adventure about a criminal who is trying to atone for the sins of his past.,0,1,True,False Positive
430210,Megaton Rainfall,['Action' 'Indie'],"['Single-player' 'Full controller support' 'Tracked Controller Support'
 'VR Supported' 'Remote Play on TV' 'Family Sharing']",[],"Become an indestructible interdimensional superbeing in this first-person superhero game, and save Earth from an alien invasion. Be careful though - you are so powerful you can destroy entire skyscrapers (unintentionally) when you miss your otherworldly target...",0,1,True,False Positive
686810,Hell Let Loose,['Action' 'Indie' 'Massively Multiplayer' 'Simulation' 'Strategy'],"['Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Partial Controller Support' 'Family Sharing']",[],"Join the ever expanding experience of Hell Let Loose - a hardcore World War Two first person shooter with epic battles of 100 players with infantry, tanks, artillery, a dynamically shifting front line and a unique resource based RTS-inspired meta-game.",1,0,True,False Negative
1214280,Walking Simulator,['Adventure' 'Free To Play' 'Indie' 'Simulation'],['Single-player'],[],"The year is 2020, world war III destroyed the civilized world. You are the last post carrier, tasked to get parcels from point A to B in the most barren and desolate places on earth.",1,0,True,False Negative
2381690,Monkey Business,['Action' 'Casual' 'Simulation'],['Single-player' 'Family Sharing'],[],"Click, banana, click, banana, click, banana... Spawn as many bananas as you can without your computer crashing, the only way to improve your score?, get a better PC.",1,0,True,False Negative
910830,Rebel Galaxy Outlaw,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Out of cash, out of luck, out on the fringe. Juno Markev has a killer to tail, a debt to pay, and more trouble headed her way. Rebel Galaxy Outlaw takes place in a greasy, blue-collar world of outlaws, truckers, cops and thieves.",0,1,True,False Positive
976780,NeonCode,['Adventure' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"NeonCode is a one hour long cyberpunk-retro adventure game made by one developer. It was inspired by classics such as the Blade Runner-movies, Miami Vice, Grim Fandango and the games of Telltale.",0,1,True,False Positive
839450,7'scarlet,['Adventure'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],The remote town of Okunezato is shaped like a crescent moon and shrouded in dark myths and legends. Take on the role of a brave young woman journeying into the unknown to uncover dangerous truths and locate her missing brother with her childhood friend.,0,1,True,False Positive
453870,Quantum Chess,['Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Family Sharing']",[],Completely change the strategy of the age old game of chess with quantum physics!,0,1,True,False Positive
3173930,The Hilarious Three Kingdoms,['Indie' 'RPG' 'Strategy'],['Single-player' 'Full controller support' 'Family Sharing'],[],"In the game, players will play the role of Liu Bei, the monarch of Shu Han during The Three Kingdoms period, and defeat the strong enemies encountered by cultivating the military generals and forming the characteristic army. Whether you can change your life and unify the three countries is up to you",1,0,True,False Negative
446390,Onechanbara Z2: Chaos,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Remote Play on TV'
 'Family Sharing']",[],"Onechanbara Z2: Chaos is the latest entry in the Onechanbara series. Two sets of buxom vampire sisters battle through over a dozen stages of high-octane real-time swordplay. Fight off the invasion in gruesome detail, occasionally transforming into a demon for short bursts of added power and speed.",0,1,True,False Positive
558490,Crossroad Mysteries: The Broken Deal,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",[],Anna goes to the places of her childhood. She hopes to get cured from strange disease. This is the last chance to find out the cause of her misery. Whether she ever recover and at what price?,0,1,True,False Positive
671170,Great eSports Manager,['Casual' 'Indie' 'RPG' 'Simulation' 'Sports' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],"Manage a house of eSport gamers by training the strong, and pruning the weak. Then go head to head with North Korea, the greatest gaming nation in history.",1,0,True,False Negative
675240,Shining Song Starnova,['Casual'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],Take the stage in Shining Song Starnova!,1,0,True,False Negative
724370,夕生 Halflight,['Adventure' 'Casual' 'Indie'],['Single-player' 'Full controller support' 'Family Sharing'],[],"Halflight is a 3D adventure game with classic puzzles. Players follow in the steps of the young boy Xi-sheng as he strays into an extraordinary phantom world -- a world where Memories intertwine with Nightmares, Hope casts its lot with Destiny, and any semblance of self-identity will be tested.",0,1,True,False Positive
2262770,Garten of Banban 2,['Action' 'Adventure' 'Casual' 'Indie'],['Single-player' 'Family Sharing'],[],"Continue the story of Banban’s Kindergarten. Delve deeper into the bizarre establishment where the place was left suspiciously empty. Try to survive the unexpected residents, all while uncovering the truth behind the place…",0,1,True,False Positive
1210490,YesterMorrow,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"YesterMorrow is a single-player time travelling 2D platformer, mixing action sequences with puzzle elements. Follow the engaging story of Yui, who travels back into the past to save her family and the remnants of a world now trapped in Never-ending Night.",0,1,True,False Positive
1919040,Winter,"['Action' 'Adventure' 'Casual' 'Indie' 'Simulation' 'Strategy'
 'Early Access']","['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Family Sharing']",[],"Winter is a 2D pixel-art strategy game inspired by Slavic mythology. Build an army, protect your forest settlement from mythical creatures, and bring eternal spring to your land. Explore, recruit fighters, and strategize to overcome the challenges of winter.",0,1,True,False Positive
1080410,Bake 'n Switch,['Action' 'Adventure' 'Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Remote Play Together'
 'Family Sharing']",[],"Bake ‘n Switch is a cute, yet tough couch co-op and PvP party game for 1-4 players. Embark on a 'Bun Solo' single-player adventure or team up with other Bakers to catch, throw, and bake a'dough'rable living bread creatures!",0,1,True,False Positive
760330,BYTEPATH,['Action' 'Casual' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"BYTEPATH is a replayable arcade shooter with a focus on build theorycrafting. Use a massive skill tree, many classes and ships to create your own builds and defeat an ever increasing amount of enemies.",1,0,True,False Negative
1004210,Pandamonia 潘德莫尼亚,['Action' 'Casual' 'Indie' 'RPG' 'Sports'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Pandamonia was once a beautiful and rich place, where panda babies thrive. But with one day, the massive invasion of the real estates speculators destroyed the tranquility here...",1,0,True,False Negative
717560,Lucifer Within Us,['Indie' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Solve 3 increasingly intricate murders by examining the evidence -- find the motive, the means, and the opportunity. Use testimonies of the suspects as evidence by examining every detail for contradictions... and signs of sin. Purify the possessed. Purge the daemons.",0,1,True,False Positive
926580,Broken Lines,['Strategy'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Broken Lines is a story-driven tactical RPG set in an alternate-history version of WWII. Lead a squad of soldiers and face the horrors of war. In the included expansion, 'The Dead and the Drunk', guide your troops through fights against both the living and the undead.",0,1,True,False Positive
2384730,Beyond the Ice Palace 2,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Arise from the dead as the 'Cursed King' in an enthralling action platformer. Wield the chains that once imprisoned you to vanquish foes and traverse your fallen kingdom. Uncover hidden areas, strategically level up, and reclaim your throne by banishing colossal bosses!",0,1,True,False Positive
485800,Runeous: Part One,['Casual' 'Indie' 'Simulation'],['Single-player' 'Steam Achievements'],[],Join our heroes in a world ravished by the wars of it's past in this exciting Visual Novel experience!,0,1,True,False Positive
378540,The Surge,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']",[],"Welcome to CREO, the megacorporation saving the world! A catastrophic event has knocked you out during the first day on the job… you wake up equipped with a heavy-grade exoskeleton, in a destroyed section of the complex.",0,1,True,False Positive
3318550,Countryballs Conquest,['Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Cloud' 'Stats'
 'Family Sharing']",[],"Lead your country through the Victorian age, expand your empire as you go head to head with the great powers of the world.",1,0,True,False Negative
319170,Disney G-Force,['Action' 'Adventure'],"['Single-player' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"G-Force draws you into the adventures of an elite team of trained guinea pigs on a mission to thwart a sinister plot to destroy the world. Take control of both G-Force commander Darwin and his sidekick, Mooch, as they apply their talents to defeat an evil army of altered household appliances.",1,0,True,False Negative
416600,Full Metal Furies,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']",[],"From the creators of Rogue Legacy comes a 'true-cooperative' action RPG. FULL METAL FURIES puts an emphasis on team play with a unique combat system where everyone is important. Play on the couch, alone or with friends, or make it an online party for up to four players!",1,0,True,False Negative
17100,Children of the Nile: Enhanced Edition,['Strategy' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Children of the Nile&trade; is a unique gem of a city-building game, unparalleled in both grandeur and attention to detail.As Pharaoh you will guide your people through thousands of years of history: from simple hunter-gatherers to the creation of an immortal civilization.",1,0,True,False Negative
594370,Crazy Fishing,['Action' 'Casual' 'Indie' 'Sports'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Family Sharing']",[],"Expect the unexpected when you set out on an innocent fishing trip as Crazy Fishing pairs a challenging fishing experience with VR environmental interactions, exploration and discovery! 'Crazy Fishing Is Absolutely Ridiculous And You Should Totally Play It' - (UPLOADVR)",0,1,True,False Positive
1677180,Neko Hacker Plus,['Casual' 'Indie' 'Simulation'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],Hack all the pictures by solving ChanOS puzzles!,0,1,True,False Positive
396750,EVERSPACE™,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'VR Supported' 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",[],"EVERSPACE™ combines fast-paced combat with roguelike elements, great visuals and a captivating story. It takes you on a challenging journey through an ever-changing, beautifully crafted universe full of surprises. Shoot, craft and loot your way to victory while the odds are stacked against you.",0,1,True,False Positive
1336180,Floodland,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Workshop' 'Steam Cloud'
 'Family Sharing']",[],"A society survival game set in a world destroyed by climate change. Explore, scavenge and build a city to unite the clans. Conflicting cultures and limited resources mean you need to make tough choices; have you got what it takes to lead your people into a new era of humanity?",0,1,True,False Positive
1460250,RedEx,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"RedEx is a 2D shooter with Tower Defence mechanics, with a minimalist pixel art stile. You are to fight against mercenaries of underground smuggling organization which pretends to be a logistic corporation called RedExpress.",0,1,True,False Positive
378070,Energy Hook,['Action' 'Indie' 'Sports'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'VR Supported' 'Stats' 'Steam Leaderboards' 'Remote Play on TV'
 'Family Sharing']",[],From the inventor of the acclaimed web-swinging movement in *Spider-Man 2* comes the extreme sport of the future! Swing on a line of pure energy to perform death-defying stunts and insane parkour moves!,0,1,True,False Positive
2601740,Drive Up,['Action' 'Adventure' 'Casual' 'Indie' 'Racing' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Embark on a thrilling journey in 'Drive Up.' Scale the floating objects on a mysterious island in the ocean. There are no saves; one fall, and you're back to square one. How high can you climb?",0,1,True,False Positive
2924170,Stickman Strikes: Conquer Fantasy World,['Action' 'Adventure' 'RPG'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"A dragon's breath turns you into a stickman! Conquer castles, plunder territories, or lead your squad in this fantasy world! During your journey, you can explore various dungeons, discover hidden treasures, engage in trading, farming, craftmaking and more. Will you survive and regain your true self?",1,0,True,False Negative
2905090,UberSoldier,['Action'],['Single-player' 'Family Sharing'],[],Get ready for an epic World War II adventure like no other with UberSoldier! Immerse yourself in a gripping first-person shooter that will transport you to the heart of the action. This game developed by Burut Creative Team will have you on the edge of your seat.,1,0,True,False Negative
1528020,Afterlife VR,['Action' 'Adventure'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],"Afterlife VR is a deeply immersive horror game. As Adam Bernhard, a young rookie police officer on a night patrol, you receive a call that will change your life forever. Uncover secrets hidden deep within the Black Rose mental hospital walls, where most of the patients pose a great danger.",1,0,True,False Negative
1985420,This is a Ghost,['Action' 'Casual' 'Indie'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']",[],"This is a Ghost is a ghost-hunting psychological horror game. Using your equipment, track down paranormal activity and gather evidence to identify the entity, then banish it from this world! Solo and online co-op play for up to 4 players. 👻",1,0,True,False Negative
411320,"Codename: Panzers, Phase Two",['Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Includes level editor'
 'Family Sharing']",[],"Fight alongside your troops in the sweltering desert heat of the Sahara or in the blustery heights of the Italian Alps. Wield your strategic prowess to gain the upper hand by the light of day and exploit the dark shroud of night to launch surprise attacks. Tanks, planes, troops, weapons - the resources are at your command.",1,0,True,False Negative
352620,Porcunipine,['Action' 'Indie'],"['Single-player' 'Multi-player' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Custom Volume Controls'
 'Keyboard Only Option' 'Mouse Only Option' 'Remote Play Together'
 'Family Sharing']",[],"A party game / arena fighter where balding porcupines with only a single quill left fight to the death for honour, glory, and their enemies' skulls!",0,1,True,False Positive
340450,Crashed Lander,['Indie'],"['Single-player' 'VR Supported' 'Steam Trading Cards' 'VR Support'
 'Partial Controller Support' 'Family Sharing']",[],"Outwit gravity, race the clock, explore new worlds.Crashed lander is a gravity-based arcade game inspired by classics like Lunar Lander and Space Taxi. You'll pilot your craft from pad to pad trying to beat your best time – then flirt with that fine line between speed and control.",0,1,True,False Positive
1402020,SCP: Labrat,['Action' 'Adventure' 'Indie' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Tracked Controller Support' 'VR Supported'
 'Steam Cloud' 'Stats']",[],"You are a test subject in the underground SCP research facility. When a containment breach occurs, you must find your way out. Escape the SCPs, discover anomalous objects, and collect valuable resources along the way.",1,0,True,False Negative
1827940,Last Lovers 绿洲之爱,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],['Single-player' 'Family Sharing'],[],This is a visual novel about the doomsday zombie.This work is a multi line and multi ending eschatological love song and a visual novel of all age love.,0,1,True,False Positive
294440,Shadowgate,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],"Thrust into the role of 'The Seed of Prophecy,' players travel deep into the living castle, in hopes of defeating the evil that dwells within – the dreaded Warlock Lord.",1,0,True,False Negative
581300,Black Mirror,['Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Remote Play on TV' 'Family Sharing']",[],"Scotland, 1926. Following the death of his father, David Gordon visits his ancestral home for the first time in his life. A life that is soon threatened by the dark secrets that claimed the sanity of many Gordons before him. Black Mirror Castle demands an offering.",0,1,True,False Positive
1116550,Elon Simulator 2019,"['Action' 'Adventure' 'Casual' 'Free To Play' 'Indie' 'Racing' 'RPG'
 'Simulation' 'Sports' 'Strategy']",['Single-player' 'Steam Achievements'],[],The year is 2019.. There is a loong way to the Mars.,1,0,True,False Negative
1265870,Cave Digger,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Cave Digger is a mining game in an alternative western setting. Gear up with numerous unique tools and explore the town and the depths of the mountain. Discover secrets, easter eggs and multiple endings.",0,1,True,False Positive
466350,Fossil Echo,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']",[],"Follow a boy's wordless journey as he climbs an ancient tower stretching above the clouds. Fossil Echo is a story-driven, short and challenging 2D platformer with hand drawn visuals. Why, and how did he get there? What will he find at the top?",0,1,True,False Positive
33229,Tom Clancy's Splinter Cell Conviction™,['Action'],['Single-player' 'Multi-player'],[],"An investigation into his daughter’s death unwittingly leads former agent Sam Fisher to discover he’s been betrayed by his prior agency, the Third Echelon. Now a renegade, Fisher finds himself in a race against time to thwart a deadly terrorist plot that threatens millions.",0,1,True,False Positive
234190,Receiver,['Action' 'Indie' 'Simulation'],['Single-player' 'Family Sharing'],[],"Receiver was created for the 7-day FPS challenge to explore gun handling mechanics, randomized levels, and unordered storytelling. Armed only with a handgun and an audio cassette player, you must uncover the secrets of the Mindkill in a building complex infested with automated turrets and hovering shock drones.",0,1,True,False Positive
658690,Rage in Peace,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']",[],"Rage in Peace is a story-driven action adventure with elements of surprise and memorization. Unravel the last day of Timmy's life, as he races against time to get back home and fulfill his sole dream of dying peacefully in his pajamas, in the warmth of home, in peace, and with no drama.",1,0,True,False Negative
289420,Planet Alcatraz,['RPG'],['Single-player' 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing'],[],Planet Alcatraz is a 3D role playing game with isometric projection. The player travels through the game world and fights against enemies in the real-time mode.Several genres are mixed in this game but despite that fact it isn't stuck between them and appears to be a classical RPG that is based on a specially developed system.,1,0,True,False Negative
328500,Potatoman Seeks the Troof,['Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Family Sharing']",[],"Potatoman will put your reflexes and worldview to the test as you journey through scorching deserts, dark forests, busy cities, the tallest mountains and eventually your own potato-consciousness in search of the ultimate answer. Are you prepared to face the TROOF?",0,1,True,False Positive
2707940,FPV Kamikaze Drone,['Action' 'Massively Multiplayer' 'Simulation' 'Early Access'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Cross-Platform Multiplayer'
 'Partial Controller Support' 'Family Sharing']",[],'FPV Drone Kamikaze' is a fast-paced action game where players control a combat drone from a first-person perspective. The objective is to destroy enemy equipment in war using maneuvers and explosive devices. Speed and strategy will be the keys to victory.,1,0,True,False Negative
200670,Disciples III - Resurrection,['Strategy'],['Single-player' 'Family Sharing'],[],"A new landmark in the history of Nevendaar, when a new race ascends to power – the ruthless &amp; merciless Undead Hordes.",0,1,True,False Positive
1584450,Rooten,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"There is only you and the Forest. In 'Rooten' there are no compulsory tasks, time just goes by, and days pass by independently of you. You can explore the Forest, try to get out, or even do nothing at all. The forest has always been here, and always will be. You won't change it no matter what.",1,0,True,False Negative
328470,Slave Zero,['Action'],['Single-player' 'Family Sharing'],[],"It's 500 years in the future. Man and machine are virtually one, and the greatest megacity in the world is locked in a brutal war. Your mission: steal the largest, most sophisticated bio-mechanical attack weapon ever designed...and kick some serious ass!",1,0,True,False Negative
1949370,8/8/88 Needle AL,['Adventure' 'Simulation' 'Free To Play'],['Single-player'],[],"On the ominous date of 8/8/1888, the entire population of Needle, Alabama seemingly vanished, leaving behind only a haunting silence and an eerie sense of dread. A first-person psychological-horror drama.",1,0,True,False Negative
1194630,The Dark Pictures Anthology: Little Hope,['Adventure'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play Together' 'Family Sharing']",[],"Trapped and isolated in the abandoned town of Little Hope, 4 college students and their teacher must escape the nightmarish apparitions that relentlessly pursue them through an impenetrable fog.",0,1,True,False Positive
1567370,just a game to test your lQ,['Free To Play'],['Single-player'],[],Wanna know about yourself better? Apply for a free lQ test provided by a Nobei Prize-winning doctor! The world's best experts will visit your house. You just need to solve a simple quiz.,0,1,True,False Positive
