appID,name,genres,categories,tags,short_description,true_label,predicted_label,is_error,error_type
1796610,Winding Road,['Casual' 'Indie' 'Racing'],['Single-player' 'Family Sharing'],[],"Winding Road is an arcade scoring game. Move along the winding road, change shape and collect points.",1,0,True,False Negative
290850,X-Team,['Action' 'Indie' 'RPG' 'Strategy'],['Single-player' 'Family Sharing'],[],"X-TEAM is a role-playing strategy with a non-linear narrative. You must form your squad and fight aliens around the world. Use dozens of weapons, paranormal abilities of heroes and your charisma to destroy the enemy!",0,1,True,False Positive
1623240,Maguntsche Chapter One,['Action' 'Adventure' 'Casual'],['Single-player' 'Steam Achievements'],[],"Darkness closes in fast on the town of Macungie, Pennsylvania. Explore the depths of the Realmverse and put a stop to the Superior's demonic forces. The Maguntsche Demon is on the hunt. Will you be able to stop this entity once and for all? Or will it find new victims to take in your place?",1,0,True,False Negative
615730,Nancy Drew®: The Final Scene,['Adventure'],['Single-player' 'Captions available' 'Family Sharing'],[],Search a Darkened Movie Theater to Free a Hostage from her Captor’s Dangerous Plot!,1,0,True,False Negative
1450790,Crazy Wheels,['Indie' 'Racing'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen'
 'Partial Controller Support' 'Family Sharing']",[],"The floor is lava! Relive your childhood dream-races around the house with Crazy Wheels, a fast-paced, action-packed arcade racing game.",1,0,True,False Negative
1359850,Zombies Must Die,['Action'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Zombies Must Die is a gloomy retro FPS featuring dozen handcrafted levels, a lot of zombies, and deadly weapons (crossbow included!). Do you aim good enough to headshot them all?",1,0,True,False Negative
1568430,Discoveries of the Deep,['Simulation'],['Single-player' 'Family Sharing'],[],"Join an expedition to the unexplored abyss – a fascinating world of strange creatures, lost vessels, and a wealth of untold secrets. Search for ancient wrecks, underwater trenches, missing airplanes, and even the Titanic. Climb on board your mini-sub and dive as deep as you dare!",1,0,True,False Negative
2088710,Pud Pud in Weird World,['Action'],"['Single-player' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']",[],"In this surreal platformer from 1984, explore the Weird World and its bizzare denizens to find the 10 hidden bowls of pudding and reveal the secret exit - but watch out! Mrs Pud Pud isn't too happy about you stealing her pudding, and her kiss is deadly!",1,0,True,False Negative
1634860,Minishoot' Adventures,['Action' 'Adventure' 'Casual' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Stats' 'Family Sharing']",[],"Fly into a charming handcrafted world and go on an adventure that mixes up open exploration with crispy twin-stick shooter action. Fight your way from the shiny overworld to the deepest caves, improve your ship and overcome the dungeons' bosses to rescue your friends!",1,0,True,False Negative
1550730,Ikonei Island: An Earthlock Adventure,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud'
 'Family Sharing']",[],"Ikonei Island is yours to discover! Explore and gather resources. Farm the land, craft tools and gear, and build your base or a cozy home. Befriend magical creatures and fight monsters with your friends or solo!",0,1,True,False Positive
1339870,The Last Saviour,['Adventure' 'Indie' 'Early Access'],['Single-player' 'Family Sharing'],[],A first-person shooter in the style of survival and science fiction. Before you stretches a huge unexplored forest. Which is beautiful during the day and very scary at night. But be careful! At every step you can expect a werewolf who can take over your mind.,0,1,True,False Positive
1253880,Heart Fragment,['Indie' 'RPG' 'Simulation' 'Free To Play'],['Single-player'],[],Can you collect all the fragments to reach your happy ending? Or will your attempts only end in tragedy? Find out in this psychological otome game as you sort your way through the secrets &amp; lies.,1,0,True,False Negative
813450,Barbearian,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Keyboard Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Subtitle Options' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']",[],"Barbearian is a fast-paced hack'n'slash with massive battles in a colorful, hand-drawn world. Fight for your life, discover the secrets of the Arbitrators and find your way back home!",0,1,True,False Positive
1561910,凯尔文 - Kelvin And The Chateau,['Free To Play' 'Indie' 'RPG'],['Single-player'],[],"My home was destroyed by a fire, and only my mother and I survived. Why me? After leaving his control-freak mother, Kelvin made a few friends and seemed to have a new answer to this question. However, his friends sometimes hide something from him.",1,0,True,False Negative
2190290,To Be or Not to Be,['Adventure' 'RPG'],['Single-player' 'Family Sharing'],[],"This is a text adventure game that combines the gameplay of desktop pets and mini-games. You can advance the plot by clicking on the dialogue, or play mini-games to accumulate values to trigger new plots, and you can also cultivate your favorite characters by hanging up.",1,0,True,False Negative
2787320,Revenge of the Savage Planet,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Family Sharing']",[],"Revenge of the Savage Planet is an upbeat, satirical action adventure Sci-Fi. Jump, shoot and collect your way across vibrant alien worlds, uncovering new gear and upgrades, while discovering various hidden secrets.",0,1,True,False Positive
1771070,Midnight Scenes: The Nanny,['Adventure' 'Casual' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],The Nanny is a short interactive horror story about the supernatural. Follow siblings Oliver and Tina in their quest to find their nanny after she disappears in the middle of the night. Welcome to a new dimension of horror. Welcome to Midnight Scenes.,1,0,True,False Negative
1015750,Escape from Fortress Lugohm,['Indie' 'RPG'],['Single-player' 'Steam Cloud' 'Family Sharing'],[],"Aisha was on her way home after having completed a mission for the guild. But on her way back, she was caught by the infamous Count Lugohm. Will she be able to escape from the clutches of Count Lugohm? Find out in this Stealth Survival RPG!",0,1,True,False Positive
468560,Blind Trust,['Adventure' 'Free To Play' 'Indie'],['Multi-player' 'Co-op' 'Steam Achievements'],[],"Blind Trust is a two-player, cooperative game where the deaf leads the blind on a fantasy island. Navigate using only 3D sound as the blind Oracle, or lead the Oracle with magical sound beacons as the deaf Soldier. Work together to fight monsters, solve puzzles, and reach your ultimate goal.",1,0,True,False Negative
2854140,Herta's Chess Game,['Strategy' 'Free To Play'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud']",[],"Herta's simulated universe network is interconnected throughout the universe. Pack your luggage and enter Herta's world with your friends. In this fan game, you will use the simulation data of each original character to have a strategic showdown with Herta.",1,0,True,False Negative
337350,Flywrench,['Action' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Workshop' 'Steam Cloud' 'Steam Leaderboards'
 'Includes level editor' 'Family Sharing']",[],Flywrench is a frenetic action game from the makers of Nidhogg about piloting an aerobatic ship through the depths of space.,1,0,True,False Negative
1712310,Panda in the clouds,['Casual'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],Panda in the clouds is a grid movement platform puzzle game where your challenge will be to reach the flag and fulfill all the objectives of the level.,1,0,True,False Negative
3088250,Nitro Express,['Action' 'Indie'],"['Single-player' 'Full controller support' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Steam Cloud' 'Family Sharing']",[],Nitro Express is a 2D side-view gun action game where cute pixel-art girls shoot assault weapons with 360° free aiming in the streets of Japan!,1,0,True,False Negative
1684480,Atelier Agnes,['Indie' 'RPG'],['Single-player' 'Full controller support' 'Steam Cloud' 'Family Sharing'],[],"Agnes, a girl living will her ill sister, meets her master of alchemy, Bell Faris for the first time in 7 years. She makes up her mind to become a mature alchemist when Bell indicates about the recovery of her sister. But Bell was planning to utilize Agnes's kind character to repay her debt...",0,1,True,False Positive
1825760,ENDURA,['Action' 'Adventure' 'Indie' 'RPG' 'Early Access'],['Single-player' 'Family Sharing'],[],"Follow the journey of ex-convict, Jack Jr as he traverse the broken realm of Yagra to finish vital deliveries by utilizing grappling mechanics akin to Spiderman but with guns and swords, and hunting down titans reminisce to Monster Hunter.",1,0,True,False Negative
729460,Distant Space 2,['Action' 'Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Distant Space 2 - is an indirect continuation of the first part, in which you will find more dynamic gameplay. Your task is to destroy enemy ships on each level to go to the next of 26 available. In addition to conventional ships, you will have to wait for the boss ships, the battle with which will not be easy.",1,0,True,False Negative
2269450,Eye 4 Eye,['Adventure' 'Free To Play' 'Indie'],['Single-player' 'Steam Achievements'],[],Embark on a mission to unveil the truth behind a missing daughter case. Utilize the search engine to gather clues and uncover the dark secrets of TempleTech. Experience a suspenseful journey through the eyes of Hazel.,1,0,True,False Negative
516500,Zissi's Island,['Action' 'Indie'],"['Single-player' 'Steam Trading Cards' 'Partial Controller Support'
 'Family Sharing']",[],Zissi's Island is an open-world 3D platformer set on a tropical island with emphasis on exploration.,0,1,True,False Positive
649770,Coregrounds,['Free To Play' 'Indie' 'Strategy' 'Early Access'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'In-App Purchases' 'Family Sharing']",[],"Welcome to the Coregrounds: a competitive RTS game with elements of MOBA and Tower Defense. Master your micro, expand your strategic diversity and become a champion of the Coregrounds in this indie free-to-play game with cross-platform multiplayer.",1,0,True,False Negative
1325340,Brain Sanguo,['Strategy'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Brain Sanguo is a strategy game with turn-based combat.You play as a seignior in a mythical world about Sanguo,develop your territory,employ warriors,build armies,prepare for the uprising of Huangjin.",1,0,True,False Negative
373750,DinoSystem,['Action' 'Indie' 'RPG' 'Simulation' 'Early Access'],['Single-player' 'Remote Play Together' 'Family Sharing'],[],"A 2D ecosystem and survival simulation where you can manage the ecology of an evolving island or survive on it as a human, facing realistic survival mechanics and a deep character progression system.",1,0,True,False Negative
1660560,Chess Valley 2,['Casual' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],Play chess in a way you've never played. Face a board like a labyrinth and try to cross it with the king to join his army.,1,0,True,False Negative
2286600,HOTEL BARCELONA,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Family Sharing']",[],"From the creators of DEADLY PREMONITION + NO MORE HEROES. A marshal possessed by a murderer. A hotel full of killers. CHECK IN, WIPE ‘EM OUT.",0,1,True,False Positive
429380,Space Mechanic Simulator,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Become a Space Mechanic! Get your hands dirty, explore the depths of space and repair broken machinery. Diagnose problems using diagrams and tools, perform repairs, manage your resources and watch the simulated machinery come alive. Or just gaze upon the beauty of the Solar System.",0,1,True,False Positive
1769630,Grim Tales: Crimson Hollow Collector's Edition,['Adventure' 'Casual'],['Single-player' 'Family Sharing'],[],What's waiting at Crimson Hollow?,1,0,True,False Negative
2824170,Jumpy Jumptime,['Adventure' 'Casual' 'Indie' 'Early Access'],['Single-player' 'Partial Controller Support' 'Family Sharing'],[],"Jumpy Jumptime is an endearing first-person platforming game that immerses players in the excitement of exploring a world of floating islands. As Jumpy, a lovable alien who has crash-landed, your goal is to recover the scattered parts of your UFO and simply find your way back home.",1,0,True,False Negative
1403460,Flavortown,['Action' 'Adventure' 'Indie'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],"Congratulations Rookie! You have been recognized as an elite officer of Flavortown’s Finest. You’ll be paired with Biff and Buddy, two wise cracking meatball “hotshots” of the precinct. With your brothers of the badge as a side, you’ll see how far this criminal underground rabbit hole goes...",1,0,True,False Negative
347060,Pro Basketball Manager 2016,['Simulation' 'Sports'],['Single-player' 'Steam Cloud' 'Family Sharing'],[],"In this comprehensive and realistic basketball management game, take control of all aspects of a coach's life such as recruitment, finances and training, as well as direct charge of games, in order to lead your team to the top of more than 70 championships that have been faithfully reproduced!",0,1,True,False Positive
1376890,Drill Deal: Borehole (Alpha),['Indie' 'Free To Play'],['Single-player'],[],Drill Deal is a unique simulator in a fun style that will draw you for hours. It's a building simulator like never before. Feel the thrill of a drill hitting underwater oil fields. Sell the precious substance and make your oil rig more efficient.,1,0,True,False Negative
1101400,Rune Knights,['Action' 'Indie' 'RPG' 'Early Access'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'In-App Purchases' 'Partial Controller Support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],"Rune Knights is a cooperative action RPG focused on customization, crafting, and combat. Customize your character's aesthetics, stats, gameplay, and gear as you battle through procedurally generated and hand-crafted levels with your allies.",0,1,True,False Positive
390210,FreezeME,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Remote Play on TV' 'Family Sharing']",[],FreezeME is a A 3D platformer in the style of the 90s-era but wait there is a twist! The main character “R” has one special tool – a camera around her neck. This camera allows her to literally freeze the objects she photographs.,0,1,True,False Positive
654880,Dream Daddy: A Dad Dating Simulator,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Captions available' 'Partial Controller Support'
 'Family Sharing']",[],"Dream Daddy: A Dad Dating Simulator is a game where you play as a Dad and your goal is to meet and romance other hot Dads. Are you ready? Hi ready, I'm Dad.",1,0,True,False Negative
667120,iTownGamePlay UNIVERSE,['Adventure' 'Free To Play' 'Indie' 'RPG'],['Single-player' 'Steam Achievements'],[],Warning: This Game is only available on Spanish. Acompaña al YouTuber ITownGamePlay en está increíble aventura junto a sus suscriptores para restaurar la paz en su mundo!,0,1,True,False Positive
3371710,Rabbit Trail,['Casual' 'Indie'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Wake up in a magical forest... as a rabbit. Something strange has happened to you, and solving it won’t be easy. Explore fascinating worlds, face challenging puzzles, and unravel the mystery of how you lost your human form. Each jump brings you closer to the truth... Are you ready to discover it?",1,0,True,False Negative
689710,Hop Step Sing! Kimamani☆Summer vacation (HQ Edition),['Casual'],"['Single-player' 'Tracked Controller Support' 'VR Only'
 'Partial Controller Support' 'Family Sharing']",[],"Take a trip to the beach with the members of Hop Step Sing! In the 3rd song from our VR idol group, the viewer can be a part of the story; the conclusion all depends on who you were watching... Are you ready to join your three singing and dancing companions on their carefree summer vacation?",1,0,True,False Negative
1821820,PHANTASIA,['Adventure' 'Free To Play' 'Simulation'],['Single-player' 'Tracked Controller Support' 'VR Only'],[],Escape To PHANTASIA!,0,1,True,False Positive
2063240,POG 8,['Adventure' 'Casual' 'Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Camera Comfort' 'Mouse Only Option'
 'Playable without Timed Input' 'Stereo Sound' 'Steam Cloud'
 'Family Sharing']",[],"Cute, minimal physical puzzle.",1,0,True,False Negative
1876070,Windsor - Grand Strategy MMO,['Massively Multiplayer' 'Strategy' 'Early Access'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Family Sharing']",[],Windsor is a massively multiplayer strategy game. Look forward or backward in time as you plan your moves to bring your kingdom to victory,1,0,True,False Negative
2187730,IHAS,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Family Sharing']",[],"Find yourself aboard a giant spaceship in IHAS, a gripping Sci-Fi adventure handcrafted by a solo Ukrainian developer. Experience intense FPS action, mind-bending puzzles, and epic boss battles.",0,1,True,False Positive
275830,7 Wonders: Magical Mystery Tour,['Casual' 'Strategy'],['Single-player' 'Family Sharing'],[],"In an all-new 7 Wonders, you’ll take a fantastic journey to some of the most enchanting sites ever dreamed of. With a team of master builders, you’ll match colorful runes to collect the building blocks needed for Camelot, El Dorado, Atlantis, Shangri-La, and many others.",1,0,True,False Negative
1131400,Project RIP,['Action' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"Welcome to Project R.I.P. , control AI driven Agents in the battle against hordes of demons. Show your skills on the battlefield and on Global Leaderboards in this Singleplayer Horror Survival First Person Horde Shooter.",0,1,True,False Positive
813290,This Child Of Mine,['Adventure' 'Indie'],['Single-player'],[],"A short 2.5D adventure platformer developed over the course of 3 months by a 3 person team. Travel along with a woman and her child surviving during an alien invasion. Inspired by classic sci-fi, this quiet, melancholy journey will show the depths a mother will go to protect her child, if she can survive...",1,0,True,False Negative
2173760,Super Video Golf,['Casual' 'Indie' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Workshop'
 'Chat Text-to-speech' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Keyboard Only Option' 'Stereo Sound' 'Surround Sound' 'Steam Cloud'
 'Stats' 'Steam Leaderboards' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing' 'Steam Timeline']",[],"Super Video Golf is a turn based 90s themed golf game, with up to 8 players locally or 8 computers online allowing a total of 16 players in a single game. Challenge yourself in Career mode or others online and offline in Free Play.",0,1,True,False Positive
2441530,FINAL GOAL,['Adventure' 'Casual' 'Indie' 'Strategy'],['Single-player' 'Family Sharing'],[],"This game attempts to provide you with an immersive experience of storytelling and diversity while playing, and has explored some new gameplay methods.",1,0,True,False Negative
1476330,古龙传说,['Free To Play' 'Massively Multiplayer' 'RPG'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op'
 'Online Co-op']",[],一款电脑、安卓、苹果iOS三端互通的武侠回合制网络游戏。,1,0,True,False Negative
2374420,100 Steps,['Adventure' 'Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"100 Steps is a roguelike tower crawler in a fantasy boardgame setting. There is only one rule, you have 100 actions to reach the top. Defy the gods' rules, but beware their impending fury!",1,0,True,False Negative
3080380,Violent Horror Stories: anthology,['Action' 'Indie' 'Simulation'],['Single-player' 'Family Sharing'],[],4 short horror games from different authors and in different genres. Each game is an author's vision on the theme of 'pursuit'.,1,0,True,False Negative
543440,Cold Iron - Quick Draw Western Duels,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",[],Wild West fast draw with a twist. Dance with the deadliest duelists in the world's first virtual reality puzzle shooter. Cold Iron is created exclusively for VR.,0,1,True,False Positive
1785530,Starbase Gunship,['Action' 'Simulation'],"['Single-player' 'Full controller support' 'Steam Leaderboards'
 'Family Sharing']",[],"Starbase Gunship places you in the seat of a weapons officer on a state-of-the-art Gunship as you defend a remote outpost from an Alien invasion fleet. With access to laser cannons, missiles, miniguns and nuclear warheads, you are the last line of defense between humanity and the alien invaders.",1,0,True,False Negative
1464730,Metal Commando,['Indie'],['Single-player' 'Family Sharing'],[],Get your weapons ready for the ultimate action game! Metal Commando combines the adrenaline of platform-style games with the action of 2d shooters. What are you waiting for? Start Metal Commando now and let the shooting begin,1,0,True,False Negative
1995890,Aerofly FS 4 Flight Simulator,['Action' 'Indie' 'Racing' 'Simulation'],"['Single-player' 'Tracked Controller Support' 'VR Supported'
 'Partial Controller Support' 'Family Sharing']",[],"We promise you will feel like a pilot flying airliners, helicopters, fighters, gliders, historical and aerobatic aircraft in a photorealistic world! Over 10,000 real world flights, highly detailed cockpits and scenery are awaiting you.",1,0,True,False Negative
1276750,Negative Nancy,['Adventure' 'Indie'],['Single-player' 'Full controller support' 'Family Sharing'],[],Negative Nancy is a choose your “no” adventure for people who have had enough. An interactive sitcom where you can only say “no” (or nothing at all). Your choices control the story.,1,0,True,False Negative
1731720,FURRY SEX: Cabaret 💋🔞,['Adventure' 'Casual'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],FURRY SEX: Cabaret  is a story about furry girls and their love adventures. Solve the puzzles and discover their secrets!,0,1,True,False Positive
3015400,MDNE,['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],MDNE - The game about your nightmare dream.,1,0,True,False Negative
694070,BadLands RoadTrip,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Cross-Platform Multiplayer'
 'Partial Controller Support' 'Remote Play Together' 'Family Sharing']",[],"BadLands RoadTrip is a physics-based shooter, open world RPG where you build your own weapons to fight against the robot apocalypse! Assemble your gun to fit your own playstyle. Go at it alone or join your friends via LAN multiplayer. Go on quests, or just fiddle around with gun setups all day!",0,1,True,False Positive
2817190,With in the Obscurity,['Adventure' 'Indie'],['Single-player' 'Family Sharing'],[],"A first-person perspective mystery puzzle-solving game where players immerse themselves in the role of characters involved in each episode's abnormal event to uncover the truth. The plan is to release 1 episodes per month, totaling 6 episodes per season.",1,0,True,False Negative
1474770,Strategic Mind: Spirit of Liberty,['Simulation' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Prove to have a true Strategic Mind! Spirit of Liberty will put your strategic planning skills to the test. It’s a hardcore, turn-based, historically accurate strategy game set in WWII. Lead Finnish forces against an overwhelming threat through the Winter War, Continuation War, and Lapland War.",0,1,True,False Positive
1974290,Sentinels of Earth-Prime,['Indie' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Cloud'
 'Remote Play Together' 'Family Sharing' 'Steam Timeline']",[],Control a new team of heroes battling evil villains across dynamic environments. Play out epic comic book battles come to life in this exciting adaptation of the hit card game.,0,1,True,False Positive
1612980,VR Game Station,['Adventure' 'Casual' 'Indie' 'Simulation' 'Sports' 'Early Access'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],Lots of games in only one place for your VR devices.,1,0,True,False Negative
292400,Unrest,['Adventure' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Captions available' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']",[],"Unrest is a role playing adventure game set in a fantasy interpretation of ancient India that adapts to death, failure, and the choices you make. Play as ordinary people in a struggle for safety, freedom, and a chance at peace. Use conversation, manipulation (and rarely, violence) to achieve your goals.",0,1,True,False Positive
1613470,Roboplant,['Indie' 'Simulation' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"In a future not too far away, humans are finally able to harvest food on alien planets. Embark on a new journey with your team of robots called Beebop 179. Build and manage a hydroponic farm, grow delicious plants and survive the mysterious challenges of outer space.",0,1,True,False Positive
1292500,Harvest Island,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Living with your family on a remote island, you discover a sinister purpose of your existence. Look for a way to escape your idyllic farm life. Offer your Harvest Offering to the gods to keep up with the façade. Question everything and fake your blissful farming days.",0,1,True,False Positive
950810,SquareWorld Unpixeled,['Action' 'Adventure' 'Indie'],"['Single-player' 'Multi-player' 'PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Workshop'
 'Family Sharing']",[],"Explore a randomly generated universe full of unique planets! Build whatever comes into your mind with hundreds of blocks available! Mine for precious treasures and dungeons! Play alone or with friends, create or destroy, explore or build up a home. Choose your way of playing.",0,1,True,False Positive
2821020,まどろみトラベル,['Casual' 'Simulation' 'Strategy'],['Single-player' 'Family Sharing'],[],"If you fall asleep, the game ends immediately. Slumber Travel' is a death-memory type simulation. Enjoy a mysterious trip through various troubles in the city of sleep, which governs sleep.",1,0,True,False Negative
832320,Mighty Switch Force! Collection,['Action' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP' 'Co-op'
 'Shared/Split Screen Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Remote Play on TV'
 'Remote Play Together' 'Family Sharing']",[],"Switch up the fun with four games in one! As cybernetic peacekeeper Officer Patricia Wagon, you'll use your platforming skills, puzzle-solving abilities, and level-altering Siren Helmet to catch criminals, extinguish infernos, and smash enemies. Four-player co-op and versus modes included!",0,1,True,False Positive
